apn,number_of_buildings,view_code,parcel_level_latitude,parcel_level_longitude,situs_house_number,situs_house_number_suffix,situs_direction,situs_street_name,situs_mode,situs_unit_number,situs_city,situs_state,situs_zip_code,situs_county,assessed_land_value,land_square_footage,year_built,effective_year_built,bedrooms_all_buildings,total_rooms_all_buildings,total_bath_rooms_calculated_all_buildings,total_baths_primary_building,full_baths_all_buildings,half_baths_all_buildings,pool_indicator,pool_code,stories_number,universal_building_square_feet,building_square_feet,living_square_feet_all_buildings,ground_floor_square_feet,basement_square_feet,garage_parking_square_feet,avm_value_amount
173262090000,1,,34.050871,-117.159654,1200,,,BEGONIA,CT,,REDLANDS,CA,923745404,SAN BERNARDINO,44675,9240,1978,1978,4,7,2,2,2,,Y,00S,1,1499,1979,1499,1499,,480,406000
170441120000,1,VFA,34.060592,-117.146292,1609,,,INDEPENDENCE,AVE,,REDLANDS,CA,923743928,SAN BERNARDINO,103818,7840,1978,1978,4,7,2,2,2,,Y,,1,1399,1882,1411,1399,,483,372000
173012310000,1,,34.044966,-117.183542,511,,,ESTHER,WAY,,REDLANDS,CA,923735819,SAN BERNARDINO,58875,6386,1954,1954,4,6,2,2,2,,Y,,1,1286,1606,1286,1286,,320,362600
172431100000,1,VFA,34.041288,-117.206183,144,,,CALLE CONSTANCIA,,,REDLANDS,CA,923734811,SAN BERNARDINO,142627,10148,1978,1978,4,7,3,2.5,2,1,,,2,1982,2750,1983,1058,,768,556000
300201190000,1,,34.022912,-117.115278,31586,,,FLORIDA,ST,,REDLANDS,CA,923737548,SAN BERNARDINO,63369,9450,1980,1980,3,6,2,2,2,,,,1,1414,1942,1414,1414,,528,363100
174372060000,1,,34.039244,-117.162376,345,,,FRANKLIN,AVE,,REDLANDS,CA,923736872,SAN BERNARDINO,193524,14040,1966,1967,5,9,2,2,2,,Y,1,1,2634,3347,2886,2214,,713,829200
170391020000,1,,34.05713,-117.152285,205,,N,LINCOLN,ST,,REDLANDS,CA,923744161,SAN BERNARDINO,12347,7575,1963,1964,4,6,2,2,2,,,,1,1338,1832,1338,1338,,494,375300
175051270000,1,,34.037749,-117.184837,810,,,MONTEREY,ST,,REDLANDS,CA,923736614,SAN BERNARDINO,37597,7200,1953,1953,2,5,2,2,2,,,,1,1304,1524,1304,851,,220,369900
168751340000,1,,34.072487,-117.146115,1603,,,SILVER CUP,CT,,REDLANDS,CA,923742772,SAN BERNARDINO,108066,7315,2001,2001,3,7,2,2,2,,,,1,2057,2519,2054,2057,,462,509500
170421190000,1,VFA,34.056774,-117.146493,120,,,AMBER,CT,,REDLANDS,CA,923744202,SAN BERNARDINO,96669,8080,1978,1978,3,6,2,2,2,,,,1,1811,2291,1811,1273,,480,422300
175082170000,1,,34.031598,-117.187544,1227,,,CEDAR,AVE,,REDLANDS,CA,923736536,SAN BERNARDINO,114222,13950,1957,1957,3,7,2,2,2,,Y,00S,1,1423,1860,1423,1423,,437,699600
169156090000,1,,34.06051,-117.185079,524,,,RUIZ,ST,,REDLANDS,CA,923743101,SAN BERNARDINO,34455,7280,1951,1951,3,5,1,1,1,,,,1,816,816,816,816,,200,369800
167333020000,1,,34.079219,-117.177528,406,,,HARTZELL,AVE,,REDLANDS,CA,923742407,SAN BERNARDINO,81713,6656,1955,1955,4,7,2,2,2,,,,1,1228,1660,1228,1228,,432,331600
173461210000,1,VAV,34.051424,-117.156016,225,,,FORD,ST,,REDLANDS,CA,923745473,SAN BERNARDINO,42936,10010,1977,1977,3,6,2,2,2,,,,1,1680,2184,1680,1680,,504,442800
292241120000,1,,34.052409,-117.208253,1510,,,ORANGE,AVE,203,REDLANDS,CA,923731492,SAN BERNARDINO,95836,1550,2010,2009,3,6,3,2.5,2,1,,,2,1600,2092,1600,646,,492,391500
172191210000,1,,34.044017,-117.19166,1027,,,FLETCHER,AVE,,REDLANDS,CA,923735046,SAN BERNARDINO,120069,8058,1959,1960,3,6,2,2,2,,,,1,1490,1948,1490,1490,,458,499900
174033010000,1,,34.040315,-117.168575,49,,,SUMMIT,AVE,,REDLANDS,CA,923736847,SAN BERNARDINO,73001,13888,1947,1950,4,8,3,3,3,,Y,1,1,2278,2278,3370,1709,,441,692300
173291550000,1,,34.04934,-117.169278,636,,,ORCHARD,DR,,REDLANDS,CA,923746243,SAN BERNARDINO,57940,6528,1959,1959,4,6,2,2,2,,,,1,1214,1655,1214,1214,,441,377000
167803080000,1,,34.076885,-117.189645,1568,,,VERMONT,ST,,REDLANDS,CA,923742154,SAN BERNARDINO,60451,9147,1987,1987,4,9,3,3,3,,,,2,1892,2348,1892,1046,,456,430700
1212191090000,1,,34.075608,-117.159179,1542,,,KELLY,ST,,REDLANDS,CA,923742719,SAN BERNARDINO,43005,8000,1987,1988,4,9,3,3,3,,Y,00S,2,2360,3020,2360,1002,,660,552400
173353010000,1,,34.049226,-117.164676,800,,,LYTLE,ST,,REDLANDS,CA,923746230,SAN BERNARDINO,88739,8400,1963,1963,3,6,3,2.5,2,1,,,1,1401,1401,1401,1401,,400,430100
175184030000,1,,34.030939,-117.177631,915,,,LA FELIZ,DR,,REDLANDS,CA,923736908,SAN BERNARDINO,140445,8125,1930,1930,3,7,2,2,2,,,,2,1664,1814,1664,1140,150,144,516600
167201460000,1,,34.073172,-117.18584,304,,,EMERALD,AVE,,REDLANDS,CA,923742170,SAN BERNARDINO,107100,8282,1984,1984,4,7,3,3,3,,,,2,1480,1960,1480,840,,480,388000
292371410000,1,,34.063336,-117.229176,26361,,,SNOWDEN,AVE,,REDLANDS,CA,923742871,SAN BERNARDINO,32777,4000,1985,1985,3,7,3,2.5,2,1,,,2,1536,2088,1536,772,,552,372400
176094050000,1,,34.027691,-117.150077,303,,,WESTWOOD,LN,,REDLANDS,CA,923737166,SAN BERNARDINO,119714,17910,1961,1961,2,6,2,2,2,,Y,1,1,1410,1872,1410,1410,,462,642400
175111020000,1,,34.03541,-117.181551,929,,W,HIGHLAND,AVE,,REDLANDS,CA,923736652,SAN BERNARDINO,138000,21600,1909,1940,2,6,2,1.5,1,1,,,1,1798,1798,1798,1798,,216,133300
1212011660000,1,VAV,34.08208,-117.171654,1828,,,DUKE,ST,,REDLANDS,CA,923741817,SAN BERNARDINO,120500,7176,1988,1988,3,6,3,2.5,2,1,N,,2,1725,2395,1725,926,,670,392500
168701150000,1,,34.069029,-117.14569,1217,,,JASMINE,ST,,REDLANDS,CA,923744920,SAN BERNARDINO,51475,9000,1988,1988,4,9,3,3,3,,Y,00S,2,1931,2532,1931,1155,,601,443100
167821130000,1,,34.074786,-117.187506,1520,,,COLUMBIA,ST,,REDLANDS,CA,923742156,SAN BERNARDINO,95509,8800,1986,1986,2,4,2,2,2,,,,1,1080,1540,1080,1080,,460,350500
168071690000,1,,34.079884,-117.153142,1471,,,LUCAS,LN,,REDLANDS,CA,923742755,SAN BERNARDINO,228888,14174,2017,2017,5,9,5,4.5,4,1,,,,4103,4790,4103,2139,,,933900
175152040000,1,VAV,34.029603,-117.188662,1211,,,MONTE VISTA,DR,,REDLANDS,CA,923736543,SAN BERNARDINO,367200,27750,1954,1965,5,9,4,4,4,,Y,00S,1,4215,4215,4214,2000,,396,1343900
167432330000,1,,34.083216,-117.188727,1925,,,CLEMENTINE,ST,,REDLANDS,CA,923741616,SAN BERNARDINO,68633,8087,2017,2017,4,8,3,3,3,,,,,2810,3287,2810,1412,,,573000
176521080000,1,VFA,34.01834,-117.17496,1010,,,SUNSET HILLS,LN,,REDLANDS,CA,923736960,SAN BERNARDINO,143348,32500,1999,1999,5,12,5,3.5,4,1,Y,00S,1,3797,4694,3797,3797,,897,1221900
167841620000,1,,34.082194,-117.175557,626,,,SOLANO,WAY,,REDLANDS,CA,923741711,SAN BERNARDINO,95000,7200,1987,1987,3,7,3,2.5,2,1,,,2,1532,2199,1532,835,,667,394400
173061290000,1,,34.052065,-117.175053,304,,E,FERN,AVE,,REDLANDS,CA,923736010,SAN BERNARDINO,187500,17250,1930,1940,3,6,2,2,2,,Y,1,2,2198,2198,2198,1656,,480,612800
173333020000,1,,34.046017,-117.169949,804,,,LA PALOMA,ST,,REDLANDS,CA,923736125,SAN BERNARDINO,94423,8250,1963,1963,3,7,2,2,2,,Y,1,1,1700,1700,1700,1700,,462,519700
299341530000,1,,34.059378,-117.137202,30565,,,LARAMIE,AVE,,REDLANDS,CA,923747679,SAN BERNARDINO,70242,5836,1987,1987,4,8,3,2.5,2,1,Y,1,2,2074,2602,2074,997,,528,447400
176095100000,1,VAV,34.027344,-117.154294,409,,,BEVERLY,DR,,REDLANDS,CA,923737119,SAN BERNARDINO,182300,15681,1953,1953,4,8,3,3,3,,Y,1,1,3128,3544,3128,1548,,416,979600
172212110000,1,,34.036791,-117.20127,1527,,,BELLEVUE,RD,,REDLANDS,CA,923735639,SAN BERNARDINO,61436,6600,1952,1952,3,6,2,2,2,,,,1,1512,1764,1512,756,,252,512200
168131220000,1,,34.074762,-117.139713,1770,,,CAPRI,AVE,,REDLANDS,CA,923742702,SAN BERNARDINO,130809,10200,2009,2009,5,9,3,3,3,,,,2,2982,3682,2982,1452,,700,592200
170062270000,1,,34.063091,-117.15832,1319,,E,COLTON,AVE,,REDLANDS,CA,923743839,SAN BERNARDINO,14766,8448,1952,1948,2,5,1,1,1,,,,1,1297,1297,1297,1297,,360,356100
1212285310000,1,,34.070361,-117.165734,1150,,,BENBOW,PL,,REDLANDS,CA,923742675,SAN BERNARDINO,72859,4100,1984,1984,2,6,2,2,2,,N,S00,1,1368,1768,1368,1368,,400,212700
300262100000,1,VFA,34.017477,-117.126958,31055,,,BEDFORD,DR,,REDLANDS,CA,923737412,SAN BERNARDINO,188310,36400,1963,1963,4,9,3,3,2,1,Y,00S,2,2560,3116,2569,1444,556,,835200
172301090000,1,VFA,34.033965,-117.199824,1527,,W,CYPRESS,AVE,,REDLANDS,CA,923735614,SAN BERNARDINO,182300,34240,1952,1952,5,8,2,2,2,,Y,1,1,2875,2875,2875,2519,,706,987900
292481130000,1,,34.051187,-117.207667,1555,,,ORANGE,AVE,1206,REDLANDS,CA,923731462,SAN BERNARDINO,96757,1550,2005,2005,3,6,3,2.5,2,1,,,2,1314,1734,1337,552,,420,353400
167811250000,1,,34.070373,-117.175356,605,,E,LUGONIA,AVE,6,REDLANDS,CA,923742486,SAN BERNARDINO,47255,936,1985,1985,2,4,2,2,2,,,,1,936,1440,936,936,,504,222000
173281140000,1,,34.049193,-117.167135,721,,,ROOSEVELT,RD,,REDLANDS,CA,923746257,SAN BERNARDINO,12109,6528,1952,1952,3,7,2,2,2,,Y,1,1,1128,1569,1750,1128,,441,351000
173032140000,1,,34.047681,-117.180186,456,,S,EUREKA,ST,,REDLANDS,CA,923735908,SAN BERNARDINO,125279,7500,1905,1930,3,9,2,2,2,,,,2,1188,1188,2036,1188,,420,559900
299121070000,1,,34.054504,-117.129574,1902,,E,CITRUS,AVE,,REDLANDS,CA,923747606,SAN BERNARDINO,161897,185130,1908,1916,4,8,2,1.5,2,1,Y,,2,2175,2331,2175,1172,156,,595900
299221140000,1,,34.047829,-117.133325,544,,,5TH,AVE,,REDLANDS,CA,923749772,SAN BERNARDINO,259060,178596,1924,1951,2,9,3,2,3,,,,2,3531,3531,3451,1445,,440,1008200
172421700000,1,,34.042035,-117.208533,143,,,CARMODY,ST,,REDLANDS,CA,923734814,SAN BERNARDINO,54224,10148,1977,1977,5,9,3,3,3,,,,2,2418,3138,2418,1158,,720,623800
292621010000,,,34.052948,-117.219482,1910,,,ORANGE,AVE,,REDLANDS,CA,923734232,SAN BERNARDINO,22419,1926,,,,,,,,,,,,,,,,,,594400
173113150000,1,,34.054207,-117.167628,508,,,LYTLE,ST,,REDLANDS,CA,923745316,SAN BERNARDINO,11706,8385,1952,1952,3,6,2,2,2,,,,1,1480,1840,1480,1272,,360,408600
174421050000,1,VFA,34.048104,-117.145581,403,,,SILVERTREE,LN,,REDLANDS,CA,923746349,SAN BERNARDINO,71410,14472,1978,1978,3,7,2,2,2,,,,1,2199,2924,2199,2111,,725,637700
168701400000,1,,34.067096,-117.145773,1116,,,JASMINE,ST,,REDLANDS,CA,923744923,SAN BERNARDINO,123200,8509,1988,1988,3,5,2,2,2,,Y,,1,1750,2406,1750,1750,,656,427700
175183120000,1,,34.031312,-117.177877,916,,,LA FELIZ,DR,,REDLANDS,CA,923736909,SAN BERNARDINO,80948,10000,1952,1952,3,7,2,1,2,,,,1,1726,1726,1726,1286,,520,513400
167121110000,1,,34.078825,-117.186465,1644,,,WEBSTER,ST,,REDLANDS,CA,923742110,SAN BERNARDINO,73144,6350,1958,1958,3,5,1,1,1,,,,1,1006,1226,1006,1006,,220,286500
167821080000,1,,34.074076,-117.187064,1507,,,WEBSTER,ST,,REDLANDS,CA,923742146,SAN BERNARDINO,40973,8800,1986,1986,3,7,2,2,2,,,,1,1361,1761,1361,1361,,400,349400
172103010000,1,,34.045871,-117.191209,235,,,NANETTE,ST,,REDLANDS,CA,923735014,SAN BERNARDINO,11186,8100,1955,1955,3,8,2,2,2,,,,1,1626,1626,1626,1302,,342,430000
167422130000,1,,34.084786,-117.189682,2005,,,DESERT LIME,CT,,REDLANDS,CA,923741658,SAN BERNARDINO,74397,7244,2017,2017,4,8,3,3,3,,Y,00S,2,2409,2991,2418,1198,,,518500
1212011400000,1,VAV,34.083159,-117.172571,840,,,BEAL,CT,,REDLANDS,CA,923741822,SAN BERNARDINO,52503,8060,1988,1988,4,8,3,3,3,,,,2,2097,2769,2097,1294,,672,476000
173062100000,1,,34.050757,-117.175385,454,,,SONORA,CIR,,REDLANDS,CA,923738509,SAN BERNARDINO,26001,2948,2003,2003,3,6,3,2.25,2,1,,,2,1752,2199,1781,780,,447,424600
170052190000,1,,34.064876,-117.156603,1335,,,CLOCK,AVE,,REDLANDS,CA,923743806,SAN BERNARDINO,105060,8976,1952,1952,3,6,2,2,2,,,,1,1656,2016,1738,1086,,360,366300
171203150000,1,,34.054479,-117.187996,316,,,BROOKSIDE,AVE,,REDLANDS,CA,923734608,SAN BERNARDINO,65552,8990,1925,1934,2,5,1,1,1,,,,1,1320,1420,1320,1320,100,324,431000
173221050000,1,,34.041672,-117.17808,421,,W,PALM,AVE,,REDLANDS,CA,923735825,SAN BERNARDINO,100666,10800,1946,1946,2,5,1,1,1,,,,1,1332,1596,1332,1043,,264,463000
168781150000,1,,34.072943,-117.142327,1425,,,CAMBRIA,CT,,REDLANDS,CA,923742794,SAN BERNARDINO,85387,6970,2003,2003,4,7,3,2.5,2,1,,,2,2355,2830,2355,1170,,475,484000
174111410000,1,,34.036109,-117.164666,1402,,,GARDEN,ST,,REDLANDS,CA,923737106,SAN BERNARDINO,20303,9600,1954,1954,3,8,3,3,3,,Y,1,1,1911,2163,1911,1295,,252,555500
167901280000,1,,34.08577,-117.184877,2080,,,BLUEBIRD,LN,,REDLANDS,CA,923741655,SAN BERNARDINO,167608,11055,2007,2007,5,10,4,4,4,,,,2,3028,3488,3366,1640,,460,560800
174381060000,1,,34.049732,-117.155364,1305,,,5TH,AVE,,REDLANDS,CA,923745440,SAN BERNARDINO,16883,12240,1973,1973,4,8,2,2,2,,Y,1,1,2137,2793,2137,1624,,656,491000
167314130000,1,,34.079222,-117.178736,300,,,HARTZELL,AVE,,REDLANDS,CA,923742341,SAN BERNARDINO,80300,6360,1954,1954,3,5,1,1,1,,,,1,978,1242,1066,978,,264,284900
168741450000,1,,34.074149,-117.146769,1595,,,VALLEY FALLS,AVE,,REDLANDS,CA,923742776,SAN BERNARDINO,175100,14518,2000,2000,5,9,3,3,3,,Y,00S,2,3134,3944,3167,1551,,810,600800
170491220000,1,,34.060086,-117.142021,1723,,,KINGSTON,CIR,,REDLANDS,CA,923744228,SAN BERNARDINO,53737,4000,1987,1987,4,8,3,2.5,2,1,,,2,1890,2339,1890,942,,449,426600
168611430000,1,,34.068545,-117.147194,1208,,N,DEARBORN,ST,,REDLANDS,CA,923743942,SAN BERNARDINO,57426,7200,1986,1987,3,7,3,2.5,2,1,,,2,1643,2283,1656,792,,640,378400
174153170000,1,VFA,34.046492,-117.15552,1318,,,ROLLING HILLS,RD,,REDLANDS,CA,923746347,SAN BERNARDINO,49811,10480,1953,1953,3,6,2,2,2,,,,1,1652,1652,1651,1179,,400,424500
174491010000,1,,34.048682,-117.143006,325,,S,LA SALLE,ST,,REDLANDS,CA,923745555,SAN BERNARDINO,53555,10019,1979,1979,4,7,2,2,2,,,,2,1867,2347,1867,1170,,480,437600
175042090000,1,,34.035833,-117.186277,1117,,,CHESTNUT,AVE,,REDLANDS,CA,923736609,SAN BERNARDINO,149400,6000,1957,1948,3,8,1,1.75,1,,Y,00S,1,1896,1896,1896,1234,,440,579600
168414010000,1,,34.064036,-117.152931,1456,,,CAMBRIDGE,AVE,,REDLANDS,CA,923743818,SAN BERNARDINO,87019,8070,1964,1965,4,6,2,2,2,,,,1,1559,1979,1559,1559,,420,402600
167761420000,1,,34.076187,-117.184305,1550,,,CLAY,ST,,REDLANDS,CA,923742229,SAN BERNARDINO,42163,7200,1988,1988,3,7,3,2.5,2,1,,,2,1718,2178,1718,932,,460,383000
170022110000,2,,34.06436,-117.169633,909,,,OCCIDENTAL,DR,,REDLANDS,CA,923743625,SAN BERNARDINO,45570,8850,1955,1955,4,8,1,1,1,,,,1,1312,1690,2128,1312,,378,465000
173423040000,1,VFA,34.052016,-117.157423,1323,,,BALFOUR,CT,,REDLANDS,CA,923745403,SAN BERNARDINO,102806,8800,1977,1977,3,6,4,3.5,3,1,Y,1,2,2464,3115,2464,900,,651,545100
167323200000,1,,34.083854,-117.18274,140,,W,PIONEER,AVE,71,REDLANDS,CA,923741612,SAN BERNARDINO,80301,4368,1990,1990,2,5,2,2,1,1,,,1,1353,1753,1353,1353,,400,253100
168671050000,1,,34.063057,-117.145938,1627,,E,COLTON,AVE,,REDLANDS,CA,923743932,SAN BERNARDINO,43800,7296,1987,1987,4,8,3,3,3,,,,2,2159,2777,2159,1215,,618,441700
174491390000,1,,34.051361,-117.142938,217,,,WESTPARK,LN,,REDLANDS,CA,923745564,SAN BERNARDINO,66301,5225,1986,1986,4,8,3,2.5,2,1,,,2,1984,2444,1984,1030,,460,513700
173033180000,1,,34.048334,-117.179899,437,,S,EUREKA,ST,,REDLANDS,CA,923735907,SAN BERNARDINO,30887,7100,1905,1930,2,5,1,1,1,,,,1,962,962,962,908,,320,492600
172341590000,1,,34.038259,-117.18789,1113,,W,CLIFTON,AVE,,REDLANDS,CA,923735717,SAN BERNARDINO,200000,22922,2019,2019,4,9,3,3,3,,,,2,2643,3043,2674,1947,,,776900
173394100000,1,,34.051683,-117.168064,720,,E,CYPRESS,AVE,,REDLANDS,CA,923745333,SAN BERNARDINO,102254,9690,1964,1964,4,8,3,2.75,3,,Y,1,1,1910,2310,1910,1910,,400,485400
300511040000,1,,34.016833,-117.136122,13087,,,HELEN,DR,,REDLANDS,CA,923737434,SAN BERNARDINO,161700,31500,1991,1991,5,10,3,3,3,,,,2,4055,4781,4055,2849,,726,921600
174373060000,1,,34.038765,-117.159927,1374,,,OAK,ST,,REDLANDS,CA,923736868,SAN BERNARDINO,17918,13240,1967,1967,5,9,2,2,2,,Y,1,1,2214,2927,2214,2214,,713,543600
1212451040000,1,,34.079005,-117.159334,1689,,,HARRISON,LN,,REDLANDS,CA,923744721,SAN BERNARDINO,162365,8328,2015,2015,4,8,3,3,3,,Y,00S,,2721,3392,2721,1309,,,630700
172182180000,1,,34.042557,-117.196976,1235,,,FULBRIGHT,AVE,,REDLANDS,CA,923734933,SAN BERNARDINO,35699,7275,1960,1961,3,5,2,2,2,,,,1,1250,1715,1250,1250,,465,414100
1212051450000,1,,34.081366,-117.165898,1124,,,TANGERINE,DR,,REDLANDS,CA,923741833,SAN BERNARDINO,88523,6050,2004,2004,4,9,3,3,3,,,,2,3116,3668,3116,1438,,552,550700
176044050000,1,,34.029639,-117.145904,612,,,VIA VISTA,DR,,REDLANDS,CA,923737334,SAN BERNARDINO,15691,27000,1953,1953,3,6,2,2,2,,,,1,1490,1950,1490,1490,,460,436900
173301330000,,,34.048106,-117.17442,142,,E,CYPRESS,AVE,,REDLANDS,CA,923736035,SAN BERNARDINO,,1500,,,,,,,,,,,,,,,,,,428900
170471320000,1,VFA,34.058048,-117.150542,1523,,,POWELL,LN,,REDLANDS,CA,923744180,SAN BERNARDINO,50171,7200,1982,1983,3,5,2,2,2,,,,1,1319,1838,1319,1319,,519,395100
176041360000,1,VGO,34.032887,-117.14705,603,,E,SUNSET,DR,,REDLANDS,CA,923736404,SAN BERNARDINO,74975,175982,1988,1988,4,10,4,4,4,,Y,00S,1,4016,5283,4016,3442,574,693,1294700
172113120000,1,,34.048952,-117.188652,703,,W,OLIVE,AVE,,REDLANDS,CA,923735060,SAN BERNARDINO,64946,7500,1906,1930,4,8,2,2,2,,Y,00S,2,2510,2510,2510,1110,,648,568000
176381060000,1,,34.032997,-117.154047,1525,,,HELENA,LN,,REDLANDS,CA,923737132,SAN BERNARDINO,17563,14040,1964,1965,4,9,3,2.5,2,1,Y,1,2,2617,3058,2617,1882,,441,566900
176511130000,1,,34.028636,-117.145759,610,,,VALLEY VIEW,DR,,REDLANDS,CA,923737358,SAN BERNARDINO,114786,14810,1988,1988,3,9,2,2,2,,Y,00S,1,2201,2914,2201,2201,,713,842000
170013030000,1,,34.063344,-117.173437,810,,,CHURCH,ST,,REDLANDS,CA,923743548,SAN BERNARDINO,54397,9720,1927,1930,2,5,1,1,1,,,,1,823,823,823,823,,,253800
173112090000,1,,34.052849,-117.168905,513,,,LEMON,ST,,REDLANDS,CA,923745311,SAN BERNARDINO,83529,6375,1952,1952,3,5,1,1,1,,,,1,1246,1642,1246,1246,,396,400300
1212051170000,1,,34.082604,-117.166628,1111,,,ALEXIS,LN,,REDLANDS,CA,923741840,SAN BERNARDINO,109783,6098,2004,2004,4,9,3,3,3,,,,2,3116,3668,3116,1438,,552,573700
294133140000,1,VFA,34.017195,-117.140479,30424,,E,SUNSET,DR,,REDLANDS,CA,923737364,SAN BERNARDINO,175100,34500,1979,1980,3,7,2,2.5,1,1,,,2,2204,3104,2204,1944,260,640,882300
167743260000,1,,34.082285,-117.18466,140,,W,PIONEER,AVE,26,REDLANDS,CA,923741621,SAN BERNARDINO,83492,4368,1989,1989,2,6,2,2,2,,,,1,1425,1825,1425,1425,,400,309300
169191080000,1,,34.061697,-117.175864,701,,,11TH,ST,,REDLANDS,CA,923743524,SAN BERNARDINO,68253,6500,1928,1940,3,6,1,1,1,,,,1,1200,1200,1200,1200,,360,339200
172332150000,1,,34.041721,-117.184984,623,,,GARFIELD,WAY,,REDLANDS,CA,923735854,SAN BERNARDINO,104244,10080,1974,1974,4,8,2,2,2,,Y,,1,1800,2284,1800,1800,,484,497700
292621020000,,,34.052948,-117.21938,1910,,,ORANGE,AVE,,REDLANDS,CA,923734232,SAN BERNARDINO,22419,1800,,,,,,,,,,,,,,,,,,594400
172401110000,1,,34.034867,-117.192293,741,,,SERPENTINE,DR,,REDLANDS,CA,923735754,SAN BERNARDINO,67292,8720,1964,1964,4,7,2,2,2,,,,1,1848,2288,1848,1848,,440,483100
170471590000,1,VFA,34.05837,-117.148938,331,,,MITCHELL,WAY,,REDLANDS,CA,923744178,SAN BERNARDINO,145500,7708,1981,1981,4,8,3,2.5,2,1,Y,00S,2,1990,2506,1965,982,,516,474100
173341020000,1,,34.046681,-117.163062,1055,,,BERMUDA,DR,,REDLANDS,CA,923746268,SAN BERNARDINO,51607,7979,1963,1963,4,6,2,2,2,,,,1,1401,1914,1401,1401,,513,389500
172061070000,1,,34.042801,-117.202664,1420,,,MILLS,AVE,,REDLANDS,CA,923734926,SAN BERNARDINO,155748,10000,1979,1979,3,6,3,2.5,2,1,Y,00S,2,2068,2599,2068,1042,,531,577400
172261180000,1,,34.042462,-117.192701,402,,,HASTINGS,ST,,REDLANDS,CA,923735745,SAN BERNARDINO,14374,8712,1956,1956,3,6,2,2,2,,,,1,1200,1641,1200,1200,,441,405300
167342060000,1,,34.071097,-117.193275,1322,,,FRANCES,ST,,REDLANDS,CA,923742056,SAN BERNARDINO,60803,7200,1955,1955,3,6,2,2,2,,,,1,1499,1739,1501,1059,,240,362500
167841640000,1,,34.082192,-117.175104,634,,,SOLANO,WAY,,REDLANDS,CA,923741711,SAN BERNARDINO,111690,7200,1987,1987,3,6,3,2.5,2,1,,,2,1532,2199,1532,835,,667,401700
300215340000,1,,34.020618,-117.111434,31742,,,AVENUE,,,REDLANDS,CA,923737586,SAN BERNARDINO,74688,30810,1953,1953,2,5,2,2,2,,,,1,1290,1290,1290,1290,,,349000
172072130000,1,,34.043298,-117.199013,203,,,LAKESIDE,AVE,,REDLANDS,CA,923734943,SAN BERNARDINO,164511,10000,1979,1980,4,8,3,2.5,2,1,Y,00S,2,2510,3170,2510,1272,,660,741400
168262340000,1,,34.069446,-117.149274,1233,,,COUNTRY,PL,,REDLANDS,CA,923743959,SAN BERNARDINO,34455,5700,1985,1985,2,5,2,2,2,,,,1,1034,1479,1034,1034,,445,366600
174501230000,1,,34.040303,-117.145522,708,,,BUCKINGHAM,DR,,REDLANDS,CA,923746456,SAN BERNARDINO,133548,14500,1981,1981,4,7,4,3,4,,Y,1,2,2276,2980,2276,1076,,704,641500
175062210000,1,,34.03691,-117.182832,944,,,WALNUT,AVE,,REDLANDS,CA,923736634,SAN BERNARDINO,37890,7500,1955,1955,3,6,2,2,2,,Y,1,1,1287,1637,1287,1287,,350,454000
1212231350000,1,,34.075278,-117.16947,1547,,,ROSE ARBOR,CT,,REDLANDS,CA,923744737,SAN BERNARDINO,103365,9582,2004,2004,5,10,4,3.5,3,1,,,2,3168,3784,3168,1594,,616,599800
168691490000,1,,34.064793,-117.144491,926,,,KENSINGTON,DR,,REDLANDS,CA,923744906,SAN BERNARDINO,67171,8505,1990,1990,4,9,2,2,2,,,,1,1879,2279,1879,1735,,400,442700
167323720000,1,,34.084388,-117.184288,140,,W,PIONEER,AVE,108,REDLANDS,CA,923741617,SAN BERNARDINO,80603,4368,1990,1990,2,5,2,2,2,,,,1,1570,1970,1570,1570,,400,283000
170511100000,1,,34.058195,-117.147006,301,,,AMBER,CT,,REDLANDS,CA,923744267,SAN BERNARDINO,52532,7200,1987,1987,3,6,2,2,2,,,,1,1348,1906,1348,1348,,558,381000
175173020000,1,,34.031313,-117.180634,1017,,,LA HERMOSA,DR,,REDLANDS,CA,923736958,SAN BERNARDINO,140454,7400,1957,1957,3,6,2,1.5,1,1,N,,2,1794,1794,1794,1242,,341,548000
167315070000,1,,34.080656,-117.178122,308,,E,PIONEER,AVE,,REDLANDS,CA,923741708,SAN BERNARDINO,18570,6235,1954,1954,3,7,2,2,2,,,,1,978,1242,978,978,,264,288000
171441030000,2,,34.050421,-117.195554,1048,,,BROOKSIDE,AVE,,REDLANDS,CA,923735069,SAN BERNARDINO,102951,17860,1990,,7,14,4,3,4,,,,2,3692,3860,4432,1836,168,480,821000
174041060000,1,,34.043839,-117.16646,444,,E,HIGHLAND,AVE,,REDLANDS,CA,923736876,SAN BERNARDINO,39563,3750,1895,1930,2,4,1,1,1,,,,1,746,746,746,746,,200,464600
173283010000,1,,34.049482,-117.165274,727,,E,PALM,AVE,,REDLANDS,CA,923746277,SAN BERNARDINO,11186,7070,1952,1952,3,5,1,1,1,,,,1,1128,1569,1128,1128,,441,295400
171372200000,1,,34.051572,-117.177518,121,,E,FERN,AVE,,REDLANDS,CA,923736005,SAN BERNARDINO,58200,9600,1908,1936,3,8,3,3,2,1,,,2,2412,3398,2412,1427,986,440,764500
